Time,Absolute Ia,Absolute Ib,Absolute Ic,Fault
0.0633308,0.070144221,0.106214725,0.149811104,No
0.06349746,0.064916678,0.116330884,0.154594451,No
0.06366412,0.059500705,0.125934631,0.158781812,No
0.06383078,0.053921666,0.134996921,0.162369728,No
0.06399744,0.048203066,0.143492356,0.165356249,No
0.0641641,0.042366289,0.151398957,0.167740241,No
0.06433076,0.036430571,0.158697918,0.169521198,No
0.06449742,0.030413091,0.165373251,0.170698911,No
0.06466408,0.024329087,0.171411291,0.171273127,No
0.06483074,0.018192744,0.176800937,0.171244636,No
0.0649974,0.012016037,0.181531921,0.17061241,No
0.06516406,0.005809913,0.185594961,0.169374988,No
0.06533072,0.000415,0.188981846,0.167531356,No
0.06549738,0.006648037,0.19168514,0.165080473,No
0.06566404,0.012878424,0.193697721,0.162021771,No
0.0658307,0.019094206,0.195013017,0.158355892,No
0.06599736,0.025282243,0.195625037,0.154084921,No
0.06616402,0.031427771,0.195527986,0.14921239,No
0.06633068,0.037514079,0.194716722,0.143744171,No
0.06649734,0.043522649,0.193187118,0.137688682,No
0.066664,0.049432687,0.190935865,0.131057292,No
0.06683066,0.055221252,0.187961102,0.12386474,No
0.06699732,0.060863264,0.184262812,0.116129592,No
0.06716398,0.06633167,0.179843143,0.107874394,No
0.06733064,0.071597591,0.174706787,0.099125981,No
0.0674973,0.07663101,0.168861553,0.089915618,No
0.06766396,0.08140181,0.162320465,0.080279551,No
0.06783062,0.085878283,0.155097753,0.070257135,No
0.06799728,0.090028882,0.147211954,0.059891678,No
0.06816394,0.09382353,0.138686851,0.049230598,No
0.0683306,0.097233467,0.129550576,0.038324326,No
0.06849726,0.100231655,0.119835794,0.027226171,No
0.06866392,0.102794364,0.109580413,0.015991615,No
0.06883058,0.104900986,0.098827049,0.004677842,No
0.06899724,0.106534138,0.08762224,0.006657029,No
0.0691639,0.10768076,0.076016732,0.017954856,No
0.06933056,0.108332209,0.064064831,0.029158166,No
0.06949722,0.108484067,0.051823679,0.040210575,No
0.06966388,0.10813643,0.039352726,0.051057715,No
0.06983054,0.10729415,0.026713379,0.06164778,No
0.0699972,0.105966225,0.013968064,0.071931861,No
0.07016386,0.104165651,0.001179632,0.081864379,No
0.07033052,0.101910226,0.011588919,0.09140411,No
0.07049718,0.09922035,0.024275806,0.100513361,No
0.07066384,0.096118338,0.03682122,0.109158091,No
0.0708305,0.092629403,0.049167424,0.117308922,No
0.07099716,0.088780187,0.061259348,0.124940269,No
0.07116382,0.084599383,0.073044822,0.132031098,No
0.07133048,0.080116272,0.084475257,0.138564304,No
0.07149714,0.075360097,0.0955057,0.144526035,No
0.0716638,0.070360065,0.106095113,0.149905905,No
0.07183046,0.065144561,0.116206437,0.154696375,No
0.07199712,0.059740398,0.125806704,0.158891916,No
0.07216378,0.054172795,0.134866864,0.162489057,No
0.07233044,0.048465144,0.143361643,0.165485829,No
0.0724971,0.042638663,0.151269108,0.167880967,No
0.07266376,0.03671246,0.158570468,0.16967383,No
0.07283042,0.030703632,0.165249735,0.170864165,No
0.07299708,0.024627281,0.171293244,0.171451479,No
0.07316374,0.018497463,0.176689774,0.171436459,No
0.0733304,0.012326064,0.181429043,0.170817882,No
0.07349706,0.006123892,0.185501456,0.169593811,No
0.07366372,0.0000985,0.188898698,0.16776298,No
0.07383038,0.006330683,0.191613123,0.165324092,No
0.07399704,0.012561796,0.193637326,0.162276328,No
0.0741637,0.018779868,0.194964647,0.158620253,No
0.07433036,0.024971729,0.195588976,0.154357761,No
0.07449702,0.031122554,0.195504353,0.149492383,No
0.07466368,0.037215512,0.194705427,0.144029856,No
0.07483034,0.043231942,0.193187982,0.137978718,No
0.074997,0.049151015,0.190948576,0.131350189,No
0.07516366,0.054949537,0.187985137,0.124158956,No
0.07533032,0.060602397,0.184297621,0.116423667,No
0.07549698,0.066082381,0.179887995,0.108166896,No
0.07566364,0.071360469,0.174760863,0.099415526,No
0.0758303,0.076406419,0.168923885,0.090200737,No
0.07599696,0.081190035,0.162390068,0.080558985,No
0.07616362,0.085679285,0.155173391,0.070529699,No
0.07633028,0.089842461,0.147292242,0.060156241,No
0.07649694,0.093649261,0.138770357,0.049486093,No
0.0766636,0.097070642,0.129635826,0.038569942,No
0.07683026,0.100079477,0.1199212,0.027461128,No
0.07699692,0.102651835,0.109664455,0.016215401,No
0.07716358,0.104767039,0.098908216,0.004890069,No
0.07733024,0.106407553,0.087699145,0.006456573,No
0.0774969,0.107560195,0.076088063,0.017766148,No
0.07766356,0.10821633,0.064129382,0.028981002,No
0.07783022,0.108371362,0.051880337,0.040044524,No
0.07799688,0.108025387,0.03940051,0.050902262,No
0.07816354,0.107183166,0.026751461,0.061502188,No
0.0783302,0.105853654,0.013995765,0.071795158,No
0.07849686,0.104049936,0.001196313,0.081735522,No
0.07866352,0.101789765,0.011583637,0.091281861,No
0.07883018,0.099093676,0.024282092,0.100396492,No
0.07899684,0.095984191,0.036839124,0.109045342,No
0.0791635,0.092486717,0.049196735,0.117198959,No
0.07933016,0.088628158,0.061299637,0.124831758,No
0.07949682,0.084437303,0.07309553,0.131922796,No
0.07966348,0.07994362,0.084535621,0.138454914,No
0.07983014,0.075176507,0.095574863,0.144414276,No
0.0799968,0.070165351,0.106172144,0.149790585,No
0.08016346,0.064938657,0.116290294,0.154576361,No
0.08033012,0.059523385,0.125896156,0.158766091,No
0.08049678,0.053944923,0.134960651,0.162356377,No
0.08066344,0.04822683,0.143458441,0.165345341,No
0.0808301,0.042390477,0.151367456,0.167731762,No
0.08099676,0.03645508,0.158668935,0.169515133,No
0.08116342,0.030437853,0.165346831,0.17069532,No
0.08133008,0.024354063,0.171387494,0.171271995,No
0.08149674,0.018217858,0.176779762,0.171245873,No
0.0816634,0.012041256,0.181513414,0.17061609,No
0.08183006,0.005835212,0.185579166,0.169381097,No
0.08199672,0.00039,0.188968822,0.167539865,No
0.08216338,0.006622731,0.191674933,0.165091381,No
0.08233004,0.01285322,0.193690375,0.162035137,No
0.0824967,0.019069141,0.195008546,0.158371687,No
0.08266336,0.025257386,0.195623472,0.1541031,No
0.08283002,0.03140315,0.195529342,0.149232999,No
0.08299668,0.037489787,0.194721013,0.143767089,No
0.08316334,0.043498769,0.19319433,0.137713954,No
0.08333,0.04940927,0.190946028,0.131084874,No
0.08349666,0.055198405,0.187974185,0.12389452,No
0.08366332,0.060841125,0.184278861,0.116161443,No
0.08382998,0.066310264,0.179862142,0.107908316,No
0.08399664,0.071577117,0.174728692,0.099161848,No
0.0841633,0.076611608,0.168886319,0.089953214,No
0.08432996,0.081383586,0.162348047,0.080318764,No
0.08449662,0.085861333,0.155128107,0.070297793,No
0.08466328,0.090013362,0.14724493,0.059933603,No
0.08482994,0.093809515,0.138722375,0.049273606,No
0.0849966,0.097221009,0.129588544,0.038368259,No
0.08516326,0.100220926,0.119876057,0.027270751,No
0.08532992,0.102785394,0.109622799,0.01603665,No
0.08549658,0.104893871,0.098871335,0.004723073,No
0.08566324,0.106528983,0.087668307,0.006611779,No
0.0858299,0.107677586,0.076064333,0.017909883,No
0.08599656,0.108331054,0.064113744,0.029113682,No
0.08616322,0.108484939,0.051873673,0.040166758,No
0.08632988,0.108139336,0.039403547,0.051014826,No
0.08649654,0.107299022,0.026764749,0.061606027,No
0.0866632,0.10597299,0.014019782,0.071891375,No
0.08682986,0.104174249,0.001231411,0.081825383,No
0.08699652,0.101920553,0.011537342,0.091366731,No
0.08716318,0.099232338,0.024224631,0.100477718,No
0.08732984,0.096131913,0.036770705,0.109124377,No
0.0874965,0.092644468,0.049117796,0.11727725,No
0.08766316,0.088796631,0.061210811,0.124910682,No
0.08782982,0.084617101,0.0729976,0.13200374,No
0.08799648,0.080135137,0.084429525,0.138539165,No
0.08816314,0.075379945,0.095461644,0.144503146,No
0.0883298,0.070380762,0.10605292,0.149885327,No
0.08849646,0.065166026,0.116166279,0.154678136,No
